Node,CAGM value
50568,10.991238057024542
53132,1.7086781145019998
17693,1.708678114502
53633,1.7086781145019998
22609,1.7086781145020002
64891,3.1260343435060003
25982,3.834712458007999
50183,2.4173562290039996
19488,1.7086781145019998
45495,1.7086781145019998
17370,1.7086781145020005
11180,1.708678114502
44106,1.7086781145019998
7592,1.7086781145020002
66474,2.4173562290039996
22691,1.7086781145019998
11012,1.7086781145019998
54652,14.115153896684424
56561,10.532928561446164
62494,4.54339057251
56482,3.931972066412558
35632,2.4173562290039996
40816,3.645983642612029
37152,9.475173811069139
40134,1.7086781145019998
51173,1.7086781145019998
51299,1.7086781145019998
18540,1.7086781145019998
19665,3.6459836426135164
51161,1.7086781145019998
22189,1.7086781145020002
60926,1.7086781145019996
554,1.708678114502
24295,2.4173562290039996
31852,3.299074529029076
38203,1.7086781145019998
50029,1.7086781145020002
9184,2.417356229004
63363,3.834712458007999
46630,1.7086781145019998
1778,1.7086781145019998
19740,7.045015363941164
61147,1.7086781145019998
47293,1.7086781145019998
21044,1.7086781145019998
5379,1.7086781145019998
32609,1.708678114502
19436,1.7086781145019998
8672,1.7086781145019998
56916,1.7086781145019998
18165,1.7086781145019998
58736,1.7086781145019998
53316,1.708678114502
60759,1.7086781145019998
39941,1.7086781145019998
49607,1.7086781145019998
63322,3.1260343435060003
47200,2.4173562290039996
47714,2.4173562290039996
23643,1.7086781145020002
16349,1.7086781145019998
2995,1.7086781145019998
9884,1.7086781145019998
11427,1.7086781145019998
32930,1.7086781145019998
30596,1.7086781145019998
66901,1.7086781145019998
37737,9.475173810839348
39478,3.6459836426113434
55548,1.708678114502
29220,1.7086781145019998
5277,1.7086781145019998
8275,1.7086781145019998
53024,1.7086781145019998
24478,1.7086781145020002
39773,3.834712458007999
66778,2.4173562290039996
35481,1.708678114502
59730,1.708678114502
7136,1.708678114502
40675,1.708678114502
53616,1.7086781145019998
14107,1.7086781145019998
35023,2.4173562290039996
51053,1.7086781145019998
1035,1.7086781145019998
44467,1.7086781145019998
29976,1.708678114502
50913,10.174583521211515
47364,4.055196042405078
45885,2.4173562290039996
47175,3.834712458007999
63584,4.751205525446375
702,6.669424916015998
27652,2.4173562290039996
38892,1.7086781145019998
54845,1.7086781145019998
22471,3.992892756197956
22923,2.4173562290039996
47518,1.7086781145019998
41534,1.7086781145019998
68727,3.9928927561979566
6890,5.266681915185685
60043,2.4173562290039996
63464,1.7086781145019998
30077,1.7086781145019998
50151,4.751205525446374
720,3.126034343506001
32271,2.4173562290039996
68656,1.7086781145019998
23970,1.7086781145019998
14342,2.4173562290039996
1227,2.4173562290039996
27587,64.67079764127556
6168,1.7086781145019998
4685,1.7086781145019998
30876,1.7086781145019998
5927,1.7086781145019998
68597,2.4173562290039996
56178,2.417356229004
15402,1.7086781145019998
57558,1.7086781145019998
28649,1.7086781145019998
50270,1.7086781145019998
12749,3.126034343506
15032,4.751205525446375
3873,1.708678114502
19420,1.7086781145019998
35910,1.7086781145019998
21937,1.7086781145019998
16046,2.417356229004
1099,2.4173562290039996
57920,2.4173562290039996
290,1.7086781145019998
31990,1.7086781145019998
32067,4.069263818405149
17162,2.417356229004
11050,14.115153896684422
53458,1.7086781145019998
52725,1.7086781145019998
40528,1.708678114502
33867,1.7086781145019998
61796,5.747127945846686
14906,2.4173562290039996
9297,4.751205525446374
48192,1.7086781145019998
9605,1.7086781145019998
31872,5.252068687012001
7806,3.299074529029076
22613,1.7086781145019998
60094,1.7086781145019998
32275,1.7086781145019998
16448,1.7086781145019998
2410,1.7086781145019998
39920,1.7086781145019998
53196,12.043141785003945
3202,3.126034343506
26641,1.7086781145019998
37050,1.7086781145019998
37238,1.7086781145019998
40274,1.7086781145019998
35863,1.708678114502
17047,1.7086781145019998
44022,1.7086781145019998
52919,1.7086781145019998
29045,1.7086781145019998
60481,1.7086781145019998
35798,1.7086781145019998
33254,1.7086781145019998
8350,1.7086781145019998
39231,1.7086781145019998
13798,1.7086781145019998
2101,1.7086781145019998
41270,3.126034343506
62541,4.751205525446375
10840,3.834712458007999
4223,2.4173562290039996
32655,1.7086781145019998
34931,1.7086781145019998
25314,1.7086781145019998
59150,1.7086781145019998
46921,2.4173562290039996
45181,2.4173562290039996
54987,1.7086781145019998
5303,1.708678114502
35892,1.7086781145019998
2009,1.708678114502
5745,3.700562672680392
62370,2.4173562290039996
40187,2.417356229004
9356,3.1260343435059994
49941,7.976351969452822
51438,3.474079296984686
35750,9.220910311943381
59722,2.417356229004
33232,1.7086781145019998
13260,1.7086781145019998
53439,1.7086781145019998
39946,1.7086781145019998
30863,5.747127945846686
56768,3.126034343506001
23543,1.7086781145019998
29953,1.7086781145019998
8611,3.834712458007999
34628,2.4173562290039996
30015,1.7086781145019998
62682,1.7086781145019998
53874,1.7086781145019998
10901,1.7086781145019998
34121,1.7086781145019998
55180,1.7086781145019998
64720,3.1260343435059994
43907,1.7086781145019998
42935,1.7086781145019998
16858,4.751205525446373
24603,1.7086781145019998
24780,1.7086781145019998
32254,2.4173562290039996
60171,1.7086781145019998
23723,1.7086781145019998
3378,3.834712458007999
59998,2.4173562290039996
64189,1.7086781145019998
6065,1.708678114502
59553,1.7086781145019998
33182,1.7086781145019998
31398,16.663706092775033
50642,1.7086781145019998
59682,1.7086781145019998
33426,1.7086781145019998
22014,1.7086781145019998
64426,1.7086781145019998
2416,1.7086781145019998
57648,1.7086781145019998
29515,1.7086781145019998
24608,1.7086781145019998
55924,1.7086781145019998
1792,2.417356229004
54675,1.7086781145019998
6615,1.7086781145019998
37486,6.862657865467058
68057,11.89089705394933
8559,1.7086781145019998
23345,1.7086781145019998
3780,2.4173562290039996
31914,1.7086781145019998
23634,1.7086781145019998
27723,1.7086781145019998
38145,1.7086781145019998
14653,1.7086781145019998
31422,1.7086781145019998
28950,1.7086781145019998
22632,1.7086781145019998
7871,1.7086781145019998
39582,1.7086781145019998
13425,1.7086781145019998
38089,1.7086781145019998
31670,5.252068687012001
31319,1.7086781145019998
46064,1.7086781145019998
19082,1.7086781145019998
66412,1.7086781145019998
5657,2.4173562290039996
18201,7.976351969452822
62335,2.4173562290039996
739,1.7086781145019998
14046,1.7086781145019998
45521,1.7086781145019998
24967,1.7086781145019998
60751,1.7086781145019998
24492,1.7086781145019998
35725,1.7086781145019998
21562,1.708678114502
2882,2.417356229004
54843,1.7086781145019998
40803,1.7086781145019998
27896,1.7086781145019998
35794,1.7086781145019998
11616,1.7086781145019998
42892,1.7086781145019998
61509,3.299074529029076
23618,3.645983642611361
25269,2.4173562290039996
24990,1.7086781145019998
22716,1.7086781145019998
48570,4.967105989979663
63186,1.7086781145019998
56670,1.7086781145019998
50323,1.7086781145019998
35132,1.7086781145019998
67031,1.7086781145019998
64697,1.7086781145019998
3266,1.7086781145019998
63382,1.7086781145019998
7429,1.7086781145019998
67125,1.708678114502
46534,3.6459836426135133
57038,3.299074529029076
17634,5.252068687012001
44705,1.7086781145019998
12227,1.7086781145019998
40345,19.314673576414574
361,2.4173562290039996
46501,2.417356229004
26756,1.7086781145019998
49105,1.7086781145019998
35110,1.7086781145019998
36783,1.7086781145019998
9105,1.7086781145019998
16819,1.7086781145019998
38052,1.7086781145019998
20529,1.7086781145019998
21342,1.7086781145019998
8851,1.7086781145019998
49842,1.7086781145019998
40579,1.7086781145019998
39534,2.4173562290039996
43318,1.7086781145019998
58086,1.7086781145019998
8242,1.7086781145019998
31761,1.7086781145019998
1078,1.7086781145019998
2270,1.7086781145019998
6379,3.299074529029076
43242,1.7086781145019998
45699,1.7086781145019998
60516,1.7086781145019998
8888,1.7086781145019998
51138,1.7086781145019998
16476,1.7086781145019998
3545,1.7086781145019998
59362,1.7086781145019998
21301,3.700562672680392
179,1.7086781145019998
10882,1.7086781145019998
5263,1.7086781145019998
68302,1.7086781145019998
52992,3.126034343506
934,1.7086781145019998
31452,1.7086781145019998
56059,1.7086781145019998
2869,1.7086781145019998
23701,3.299074529029076
25345,1.7086781145019998
68161,1.7086781145019998
5799,2.4173562290039996
17543,1.7086781145019998
41588,1.7086781145019998
65506,10.193420482687735
61069,7.929108000787287
32715,1.7086781145019998
42770,1.7086781145019998
28881,3.126034343506001
23328,3.1260343435060003
26122,1.7086781145019998
32408,1.7086781145019998
6254,1.7086781145019998
25092,1.7086781145019998
56244,2.417356229004
40147,1.7086781145019998
23169,1.7086781145019998
23794,1.7086781145019998
36415,1.7086781145019998
35109,3.1260343435060003
8698,1.7086781145019998
39199,1.7086781145019998
8365,1.7086781145019998
51207,1.7086781145019998
62255,2.4173562290039996
40989,2.4173562290039996
66207,5.698026766613081
21255,2.4173562290039996
31423,1.7086781145019998
34190,1.7086781145019998
67001,8.491889468113095
2964,2.4173562290039996
55515,2.417356229004
60814,4.6188006471428835
5357,1.7086781145019998
23939,1.7086781145019998
24443,2.4173562290039996
67091,1.7086781145019998
26652,1.7086781145019998
37653,1.7086781145019998
8397,1.7086781145019998
30581,1.7086781145019998
13554,1.7086781145019998
97,3.8347124580079996
15729,3.299074529029076
3193,2.417356229004
